77.16543493978206, 3.83957219251337
91.35715447157197, 3.83957219251337
112.29938583041108, 3.807486631016044
132.96269536976175, 3.7593582887700547
144.6828037725556, 3.719251336898397
160.41710025403682, 3.6791443850267385
179.54305805916957, 3.622994652406419
204.74925144089786, 3.5828877005347604
237.90352903817526, 3.574866310160429
271.26217625346806, 3.6310160427807494
297.91321307478853, 3.6791443850267385
315.12736579381124, 3.743315508021391
336.48153620390946, 3.7994652406417115
359.2647227380128, 3.887700534759359
369.4753960836616, 3.959893048128343
383.5520835237267, 4.04010695187166
394.443136708959, 4.128342245989306
409.4505361928514, 4.240641711229948
425.00760582050594, 4.385026737967916
441.1557661758719, 4.529411764705884
457.9174757461014, 4.673796791443852
475.3041265104854, 4.834224598930483
493.35093033915166, 4.994652406417114
512.0957947262368, 5.139037433155082
531.5395399694343, 5.299465240641713
551.7353802534514, 5.4438502673796805
562.0699197805391, 5.572192513368986
583.4403929092118, 5.70053475935829
594.3389877230929, 5.860962566844922
605.4867183902063, 5.973262032085564
616.8435416822249, 6.085561497326204
628.318830525141, 6.294117647058825
634.0647237111928, 6.4705882352941195
639.8631623358045, 6.647058823529414
651.7993815279422, 6.823529411764708
664.0665014925492, 6.895721925133692
676.5644934654592, 6.967914438502676
689.2890595048384, 7.048128342245992
702.2529443119809, 7.128342245989307
728.9716002935784, 7.240641711229949
756.7352879887999, 7.3288770053475965
785.5760867785843, 7.4010695187165805
807.8928378272468, 7.481283422459896
846.5758993489218, 7.561497326203211
870.6364581053524, 7.633689839572195
912.3352133601423, 7.705882352941178
947.1418857270428, 7.754010695187168
1001.9203070720048, 7.786096256684494
